forecast_time,track_id,ensemble_member,valid_time,lead_time,latitude,longitude,pressure,wind_speed,radius_of_maximum_winds_km,radius_34_knot_winds_ne_km,radius_34_knot_winds_se_km,radius_34_knot_winds_sw_km,radius_34_knot_winds_nw_km,radius_50_knot_winds_ne_km,radius_50_knot_winds_se_km,radius_50_knot_winds_sw_km,radius_50_knot_winds_nw_km,radius_64_knot_winds_ne_km,radius_64_knot_winds_se_km,radius_64_knot_winds_sw_km,radius_64_knot_winds_nw_km
2024-11-09,AL182024,0.0,2024-11-11 12:00:00,60.0,26.17,-90.83,1006.2,29.7,88.2165756225586,0.0,0.0,0.0,0.0,0.0878780037164688,0.172065794467926,0.0915951207280159,0.1997091919183731,0.0555552095174789,0.0,0.0,0.0
2024-11-09,AL182024,0.0,2024-11-11 18:00:00,66.0,25.66,-90.49,1004.8,30.7,60.46170425415039,4.055696487426758,4.285307884216309,0.9787855744361876,1.723097801208496,0.0,0.1988350450992584,0.0962324738502502,0.0530689395964145,0.0077258753590285,0.0,0.0059183747507631,0.0
2024-11-09,AL182024,0.0,2024-11-12 00:00:00,72.0,25.03,-90.79,1006.7,27.1,116.62704467773438,4.492023944854736,2.24299955368042,1.028419852256775,2.900601863861084,0.3590906858444214,0.3216061592102051,0.3695997893810272,0.137459710240364,0.0895102769136428,0.0,0.0,0.0
2024-11-09,AL182024,0.0,2024-11-12 06:00:00,78.0,24.34,-90.88,1007.7,24.1,134.4267120361328,3.632479667663574,2.7104337215423584,0.0436043292284011,1.686363935470581,0.1002332121133804,0.0,0.0,0.061906561255455,0.0261033177375793,0.0913557633757591,0.0,0.0278405025601387
2024-11-09,AL182024,0.0,2024-11-12 12:00:00,84.0,24.4,-90.75,1007.2,23.3,65.5505142211914,0.883257269859314,3.790930032730103,1.151553988456726,0.0,0.0,0.5996895432472229,0.464769184589386,0.4362080097198486,0.0,0.0,0.0,0.0
2024-11-09,AL182024,0.0,2024-11-12 18:00:00,90.0,24.74,-91.33,1006.7,25.8,78.63731384277344,0.0,0.1622053831815719,0.4577265381813049,0.0,0.0,0.2229099571704864,0.4524064362049103,0.6259775757789612,0.0066657559946179,0.0875089541077613,0.0049831750802695,0.092298999428749
2024-11-09,AL182024,0.0,2024-11-13 00:00:00,96.0,24.13,-91.74,1008.5,24.7,130.74183654785156,0.0,0.0,0.0,0.0,0.0,0.0683180913329124,0.1487061977386474,0.1760835796594619,0.0,0.0,0.0,0.006849534343928
2024-11-09,AL182024,0.0,2024-11-13 06:00:00,102.0,24.46,-92.53,1008.8,23.8,140.79335021972656,0.0,1.405569314956665,0.0,0.0,0.2149628698825836,0.1622928380966186,0.1807842403650283,0.0,0.0383474975824356,0.0,0.0,0.0540726445615291
2024-11-09,AL182024,1.0,2024-11-09 00:00:00,0.0,24.7,-89.7,986.0,65.0,37.03998651744491,148.15994606977964,129.6399528110572,111.11995955233472,148.15994606977964,74.07997303488982,74.07997303488982,55.55997977616736,74.07997303488982,0.0,0.0,0.0,46.29998314680613
2024-11-09,AL182024,1.0,2024-11-09 06:00:00,6.0,25.04,-90.26,987.8,62.2,58.97263717651367,150.9019317626953,126.49874114990234,83.79985046386719,120.75557708740234,39.63659286499024,28.93631362915039,16.958147048950195,29.03531265258789,3.6490962505340576,0.7726821303367615,0.0,2.1868155002593994
2024-11-09,AL182024,1.0,2024-11-09 12:00:00,12.0,24.89,-91.14,980.4,71.4,18.657543182373047,107.49629974365234,90.01097106933594,61.13671112060547,91.13421630859376,53.72639465332031,43.83015060424805,33.57014465332031,45.17631912231445,24.49658393859864,20.581707000732425,16.509023666381836,20.588790893554688
2024-11-09,AL182024,1.0,2024-11-09 18:00:00,18.0,25.27,-91.32,993.6,55.4,37.48126983642578,112.08435821533205,91.8419952392578,54.99385452270508,84.8205337524414,35.09016036987305,27.52756690979004,17.72381019592285,25.81212615966797,1.2225923538208008,0.0,0.0,0.5839977860450745
2024-11-09,AL182024,1.0,2024-11-10 00:00:00,24.0,25.34,-91.65,993.7,53.9,66.52389526367188,101.68814086914062,80.48439025878906,43.09699249267578,75.55606842041016,20.85399055480957,16.257122039794922,10.452630996704102,14.431341171264648,0.0,0.0,0.0,0.0
2024-11-09,AL182024,1.0,2024-11-10 06:00:00,30.0,25.9,-92.29,1000.8,42.7,99.2308349609375,106.47035217285156,79.84309387207031,45.50920486450195,81.6221694946289,8.99017333984375,6.210993766784668,3.8434982299804688,6.263010501861572,0.0,0.0107714785262942,0.0,0.0611737146973609
2024-11-09,AL182024,1.0,2024-11-10 12:00:00,36.0,26.38,-92.35,1002.1,39.6,105.60450744628906,39.94276428222656,31.479631423950195,17.998600006103516,26.87544250488281,0.0,0.0,0.0,0.0,0.0,0.0349753573536872,0.0,0.049362976104021
2024-11-09,AL182024,1.0,2024-11-10 18:00:00,42.0,26.61,-91.72,1003.1,37.2,106.3285140991211,6.956209182739258,4.422634124755859,0.0,1.9584243297576904,0.0,0.0,0.0514682829380035,0.0,0.0125175975263118,0.0791336521506309,0.0,0.0267424304038286
2024-11-09,AL182024,1.0,2024-11-11 00:00:00,48.0,26.97,-91.4,1005.6,33.1,89.90263366699219,11.615819931030272,8.754165649414062,0.0,5.949899196624756,0.0011335876770317,0.0513312704861164,0.5883123278617859,0.2466655522584915,0.0,0.0,0.0,0.0003843449812848
2024-11-09,AL182024,1.0,2024-11-11 06:00:00,54.0,27.96,-90.63,1003.1,36.3,148.38499450683594,32.00630187988281,28.206417083740234,23.58978843688965,27.05007553100586,0.0,0.0,0.0,0.0,0.0938754007220268,0.0,0.0418065898120403,0.1010467559099197
2024-11-09,AL182024,1.0,2024-11-11 12:00:00,60.0,28.21,-90.23,1002.4,38.2,142.2495880126953,78.44332122802734,67.9864730834961,46.99973678588867,63.72476577758789,0.126430794596672,0.0,0.0,0.140644297003746,0.110177032649517,0.0,0.0406072065234184,0.1484406143426895
2024-11-09,AL182024,1.0,2024-11-11 18:00:00,66.0,28.2,-89.75,1001.4,37.9,105.1836929321289,8.610966682434082,4.941236972808838,1.2820998430252075,5.225743770599365,0.0,0.0,0.2991548776626587,0.0,0.0404215529561042,0.0,0.0,0.0244610290974378
2024-11-09,AL182024,1.0,2024-11-12 00:00:00,72.0,28.2,-89.6,1007.3,32.5,86.275146484375,84.45011901855469,58.9780387878418,28.72386360168457,65.79778289794922,6.89453125,5.200094223022461,3.527026414871216,5.3459792137146,0.0,0.0,0.0210292991250753,0.1264447420835495
2024-11-09,AL182024,1.0,2024-11-12 06:00:00,78.0,27.74,-89.0,1004.6,30.7,92.3561019897461,152.08291625976562,153.19366455078125,145.7884063720703,134.971923828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-09,AL182024,1.0,2024-11-12 12:00:00,84.0,27.1,-89.14,1006.8,28.6,73.83370208740234,8.831192970275879,6.179148674011231,0.6307887434959412,4.723652362823486,0.1029028967022895,0.0467419102787971,0.2262944877147674,0.471220463514328,0.002410985995084,0.0,0.0,0.0
2024-11-09,AL182024,1.0,2024-11-12 18:00:00,90.0,27.12,-89.08,1005.1,30.3,111.80323028564452,1.4535590410232544,1.5247591733932495,0.7038848400115967,0.6165391206741333,0.0,0.0983157306909561,0.2216169238090515,0.5566234588623047,0.1011406481266021,0.001273852889426,0.0,0.0
2024-11-09,AL182024,1.0,2024-11-13 00:00:00,96.0,27.11,-89.73,1004.7,31.0,54.53383255004883,4.936864852905273,2.743651866912842,0.0,3.2993640899658203,0.0,0.4432531297206878,0.6630890965461731,0.5042222142219543,0.0111016295850276,0.0,0.002277675550431,0.0060765808448195
2024-11-09,AL182024,1.0,2024-11-13 06:00:00,102.0,27.19,-90.37,1007.5,26.3,89.0294189453125,14.827563285827637,10.633753776550291,9.401708602905272,12.372081756591797,0.3990907073020935,0.0,0.3639941215515136,0.3483904004096985,0.1604557931423187,0.0,0.0,0.0754953101277351
2024-11-09,AL182024,1.0,2024-11-13 12:00:00,108.0,27.51,-90.85,1007.4,26.7,97.5060806274414,0.1028551086783409,0.0,0.7369595170021057,0.0,0.137189045548439,0.0,0.1646121591329574,0.1520086973905563,0.0449795685708522,0.0,0.0,0.0180170200765132
2024-11-09,AL182024,1.0,2024-11-13 18:00:00,114.0,27.62,-90.73,1007.7,30.0,96.28095245361328,0.0,0.0,0.0,0.0,0.6591005325317383,0.0,0.0,0.4518788754940033,0.0446999222040176,0.0,0.0,0.041441909968853
2024-11-09,AL182024,2.0,2024-11-09 00:00:00,0.0,24.7,-89.7,986.0,65.0,37.03998651744491,148.15994606977964,129.6399528110572,111.11995955233472,148.15994606977964,74.07997303488982,74.07997303488982,55.55997977616736,74.07997303488982,0.0,0.0,0.0,46.29998314680613
2024-11-09,AL182024,2.0,2024-11-09 06:00:00,6.0,24.94,-90.74,981.9,69.9,41.21556854248047,148.9641571044922,126.14422607421876,94.22743225097656,123.78822326660156,61.64810180664063,50.65984344482422,37.268062591552734,51.56610870361328,21.91156005859375,17.793256759643555,14.205827713012695,18.48635673522949
2024-11-09,AL182024,2.0,2024-11-09 12:00:00,12.0,25.15,-90.89,982.5,69.5,27.77801322937012,98.31815338134766,82.4625244140625,58.85578536987305,79.10735321044922,42.85918045043945,34.89214324951172,24.37360954284668,34.92672348022461,14.491796493530272,11.0121431350708,8.61637020111084,11.756994247436523
2024-11-09,AL182024,2.0,2024-11-09 18:00:00,18.0,25.15,-91.69,988.5,62.2,32.52802658081055,111.74178314208984,92.90835571289062,66.85655975341797,93.2366943359375,46.32024383544922,37.05863952636719,24.659740447998047,36.65686798095703,9.43308448791504,5.98619556427002,4.066832542419434,7.172093868255615
2024-11-09,AL182024,2.0,2024-11-10 00:00:00,24.0,25.33,-91.84,990.8,57.7,28.879777908325195,82.62077331542969,67.79426574707031,41.11864471435547,62.412845611572266,23.67669486999512,18.2709903717041,11.027923583984377,16.88658905029297,0.6364483833312988,0.0,0.0,0.197596937417984
2024-11-09,AL182024,2.0,2024-11-10 06:00:00,30.0,25.42,-92.09,996.2,52.6,39.98225784301758,137.7653045654297,114.51505279541016,69.68331909179688,107.34909057617188,42.91683197021485,33.612083435058594,22.916976928710938,32.03589630126953,0.4793291389942169,0.0,0.0,0.0073457895778119
2024-11-09,AL182024,2.0,2024-11-10 12:00:00,36.0,26.04,-92.59,999.1,44.1,91.21305084228516,14.14126682281494,8.110695838928223,0.4058641493320465,4.272864818572998,0.0,0.0,0.0,0.0,0.0990531966090202,0.0367721989750862,0.0,0.0024681473150849
2024-11-09,AL182024,2.0,2024-11-10 18:00:00,42.0,25.94,-92.15,1001.3,38.9,143.4417266845703,85.16165924072266,82.67000579833984,68.97972869873047,70.47746276855469,0.0,0.0,0.26774662733078,0.0,0.0,0.0138163696974515,0.0,0.0105386888608336
2024-11-09,AL182024,2.0,2024-11-11 00:00:00,48.0,26.11,-91.71,1004.8,36.2,43.869659423828125,39.60512924194336,34.49846267700195,26.362781524658203,30.090452194213867,0.0,0.1904679983854293,0.3828920125961303,0.0,0.0,0.0,0.0,0.0
2024-11-09,AL182024,2.0,2024-11-11 06:00:00,54.0,25.79,-91.41,1004.5,30.0,130.0636749267578,48.96772003173828,49.45817947387695,48.2026596069336,42.82636260986328,0.0,0.0914974212646484,0.3281626403331756,0.0,0.0,0.0275081098079681,0.0451203025877475,0.0
2024-11-09,AL182024,2.0,2024-11-11 12:00:00,60.0,26.01,-91.46,1004.9,30.6,49.00015258789063,6.264045715332031,3.642672300338745,1.6766438484191897,3.851996421813965,0.0,0.0738251358270645,0.1903990507125854,0.0,0.1001172885298729,0.0,0.0,0.0
2024-11-09,AL182024,2.0,2024-11-11 18:00:00,66.0,25.61,-91.09,1006.7,28.8,69.34183502197266,0.9135801792144777,2.408066272735596,0.0,0.0,0.0,0.3123883903026581,0.2573789656162262,0.0946951135993003,0.0,0.0,0.0,0.0
2024-11-09,AL182024,2.0,2024-11-12 00:00:00,72.0,24.93,-91.29,1006.0,29.3,54.118431091308594,1.9919321537017824,2.6856846809387207,0.0,0.6001587510108948,0.0,0.2631641924381256,0.3188140094280243,0.0916728302836418,0.0547374375164508,0.0,0.0,0.0
2024-11-09,AL182024,2.0,2024-11-12 06:00:00,78.0,24.42,-91.5,1008.2,26.4,75.65956115722656,3.4195706844329834,2.820086479187012,0.0,0.0292234998196363,0.1214150860905647,0.376546561717987,0.1273986846208572,0.0219127088785171,0.0876176357269287,0.0536768212914466,0.0070164054632186,0.1193287968635559
2024-11-09,AL182024,2.0,2024-11-12 12:00:00,84.0,24.65,-91.95,1007.8,25.0,66.37821197509766,2.503637313842773,1.7313250303268433,0.0,0.0,0.3241479098796844,0.2214751690626144,0.1781575083732605,0.0740775913000106,0.0889433100819587,0.0,0.0,0.0067444960586726
2024-11-09,AL182024,2.0,2024-11-12 18:00:00,90.0,24.34,-92.15,1008.6,24.2,135.4978485107422,0.1251786351203918,0.0612952560186386,0.0205848217010498,0.0,0.0,0.264542669057846,0.3019142150878906,0.0592252723872661,0.0777915194630622,0.0,0.0,0.0520938821136951
2024-11-09,AL182024,2.0,2024-11-13 00:00:00,96.0,24.91,-92.78,1006.9,25.1,152.9299774169922,0.7741072177886963,0.2481990605592727,0.0,0.0,0.0,0.1085964515805244,0.0,0.0970626249909401,0.0673144236207008,0.0,0.0,0.1108084842562675
2024-11-09,AL182024,2.0,2024-11-13 06:00:00,102.0,25.22,-93.6,1009.2,23.7,87.85188293457031,0.0,0.0,0.0,0.0,0.254457026720047,0.0,0.0,0.0,0.1681906431913375,0.0069708819501101,0.0,0.1701169461011886
2024-11-09,AL182024,2.0,2024-11-13 12:00:00,108.0,25.89,-94.02,1008.0,23.9,76.33931732177734,0.601826548576355,0.0,0.0,0.0,0.1941019743680954,0.1035160571336746,0.0181087050586938,0.0,0.0996091365814209,0.0412195585668087,0.0,0.1406681388616562
2024-11-09,AL182024,2.0,2024-11-13 18:00:00,114.0,27.6,-93.86,1007.4,27.8,74.72492980957031,0.0,0.0,0.0,0.0,0.0621807761490345,0.0,0.0520205982029438,0.0,0.1323932260274887,0.0,0.0,0.1436160951852798
2024-11-09,AL182024,2.0,2024-11-14 00:00:00,120.0,28.34,-92.9,1007.7,30.4,55.194580078125,1.7750575542449951,1.0515952110290527,0.0352426469326019,0.0,0.2430519610643386,0.2697088718414306,0.3428074419498443,0.0940618216991424,0.1923801600933075,0.0090778721496462,0.0118211256340146,0.0091065252199769
2024-11-09,AL182024,2.0,2024-11-14 06:00:00,126.0,27.72,-92.4,1011.3,26.9,58.99970245361328,5.587383270263672,5.624253749847412,3.783493995666504,2.523709774017334,0.3301554918289184,0.3080452978610992,0.0,0.0,0.1154956370592117,0.0124693121761083,0.0,0.0168201494961977
2024-11-09,AL182024,3.0,2024-11-09 00:00:00,0.0,24.7,-89.7,986.0,65.0,37.03998651744491,148.15994606977964,129.6399528110572,111.11995955233472,148.15994606977964,74.07997303488982,74.07997303488982,55.55997977616736,74.07997303488982,0.0,0.0,0.0,46.29998314680613
2024-11-09,AL182024,3.0,2024-11-09 06:00:00,6.0,24.92,-90.48,990.1,57.5,74.61767578125,138.56138610839844,117.78716278076172,80.6920166015625,110.36825561523438,27.19511032104492,20.04404640197754,12.769747734069824,18.82247734069824,0.0719115510582923,0.0,0.0,0.0
2024-11-09,AL182024,3.0,2024-11-09 12:00:00,12.0,24.99,-91.52,987.6,60.0,36.395389556884766,84.18486785888672,70.57069396972656,47.09305953979492,71.06446838378906,43.0670166015625,35.07735061645508,26.38310813903809,36.40400695800781,20.11618423461914,16.82914924621582,13.318513870239258,16.836444854736328
2024-11-09,AL182024,3.0,2024-11-09 18:00:00,18.0,25.03,-91.16,992.3,60.3,38.40992736816406,154.0203094482422,126.94373321533205,92.7615203857422,131.1925506591797,73.52147674560547,61.9431266784668,44.81080627441406,62.706764221191406,24.1434383392334,18.78834342956543,14.207060813903809,19.61450386047364
2024-11-09,AL182024,3.0,2024-11-10 00:00:00,24.0,25.47,-91.71,993.2,53.9,47.74006652832031,156.98086547851562,129.53350830078125,80.67496490478516,120.00606536865234,48.27316665649414,40.29754257202149,27.74065971374512,35.89372253417969,1.0121591091156006,0.2488377690315246,0.0,0.5493903160095215
2024-11-09,AL182024,3.0,2024-11-10 06:00:00,30.0,25.6,-92.24,999.0,46.7,91.5202178955078,176.4993896484375,155.0156707763672,113.29192352294922,141.7235565185547,2.457761764526367,0.3872285485267639,0.0,0.6121613383293152,0.3561529219150543,0.0963338837027549,0.0,0.3129765391349792
2024-11-09,AL182024,3.0,2024-11-10 12:00:00,36.0,25.86,-91.74,997.8,45.6,102.9700164794922,96.63912200927734,81.98799133300781,53.95983123779297,74.73746490478516,0.1876526772975921,0.0,0.0,0.0,0.1337295472621917,0.0,0.0,0.1636573225259781
2024-11-09,AL182024,3.0,2024-11-10 18:00:00,42.0,25.73,-91.45,1001.3,42.4,109.84294891357422,85.9955825805664,68.47348022460938,36.9777717590332,64.97645568847656,3.520594596862793,1.8547972440719604,0.6985742449760437,2.066590547561645,0.0,0.0,0.0,0.1098283529281616
2024-11-09,AL182024,3.0,2024-11-11 00:00:00,48.0,25.67,-91.33,1002.6,39.7,111.02208709716795,14.920740127563477,9.661623001098633,2.433457851409912,8.614357948303223,0.0,0.0,0.2477850615978241,0.0,0.0,0.0,0.0,0.0
2024-11-09,AL182024,3.0,2024-11-11 06:00:00,54.0,25.52,-91.04,1004.6,32.7,134.21499633789062,8.364283561706543,6.991179466247559,4.943458557128906,4.688355922698975,0.1005977541208267,0.1800256222486496,0.4065093994140625,0.0,0.0563156232237815,0.0394383892416954,0.0382073149085044,0.0067793373018503
2024-11-09,AL182024,3.0,2024-11-11 12:00:00,60.0,25.03,-90.63,1005.5,29.4,126.49124908447266,0.5289708971977234,0.8322392702102661,0.0,0.038571611046791,0.2823274731636047,0.2716644704341888,0.356151670217514,0.0,0.0,0.0199719220399856,0.0,0.0
2024-11-09,AL182024,3.0,2024-11-11 18:00:00,66.0,24.63,-90.6,1005.9,28.1,67.97979736328125,3.474886417388916,3.257633209228516,0.0,1.094725251197815,0.0,0.0569022074341774,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-09,AL182024,3.0,2024-11-12 00:00:00,72.0,24.03,-90.61,1007.9,24.2,71.14144897460938,1.078199863433838,1.5434736013412476,0.0,0.3361109793186188,0.0379876717925071,0.3738158643245697,0.051850602030754,0.0308468230068683,0.0,0.0,0.0,0.0055687413550913
2024-11-09,AL182024,3.0,2024-11-12 06:00:00,78.0,23.36,-91.28,1008.3,24.2,126.00060272216795,0.0028824999462813,1.26595139503479,0.311701625585556,0.0,0.1097082048654556,0.0688868165016174,0.221879631280899,0.0,0.065915547311306,0.0165902879089117,0.0,0.0671765878796577
2024-11-09,AL182024,3.0,2024-11-12 12:00:00,84.0,23.41,-91.69,1006.0,25.6,67.63008880615234,0.6272444128990173,2.250656843185425,0.4187157452106476,0.0,0.0,0.2645700573921203,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-09,AL182024,4.0,2024-11-09 00:00:00,0.0,24.7,-89.7,986.0,65.0,37.03998651744491,148.15994606977964,129.6399528110572,111.11995955233472,148.15994606977964,74.07997303488982,74.07997303488982,55.55997977616736,74.07997303488982,0.0,0.0,0.0,46.29998314680613
2024-11-09,AL182024,4.0,2024-11-09 06:00:00,6.0,24.87,-90.14,983.3,68.4,25.50337028503418,113.23281860351562,90.7704086303711,62.167293548583984,90.21533966064452,41.19637298583984,31.33449935913086,19.04445075988769,31.895984649658203,7.917484760284424,4.484710216522217,2.7680513858795166,5.986324310302734
2024-11-09,AL182024,4.0,2024-11-09 12:00:00,12.0,24.99,-91.08,989.0,59.1,70.99488830566406,125.67082214355467,104.14247131347656,74.53085327148438,103.85842895507812,58.29312515258789,47.9229621887207,34.53679656982422,47.878150939941406,20.12166404724121,16.081653594970703,12.013971328735352,16.33074378967285
2024-11-09,AL182024,4.0,2024-11-09 18:00:00,18.0,25.11,-91.49,995.2,51.6,49.95054244995117,94.98046112060548,77.92455291748047,49.77145767211914,74.36829376220703,27.14702033996582,22.21344757080078,15.497315406799316,19.89446258544922,0.0622322857379913,0.0,0.0,0.0
2024-11-09,AL182024,4.0,2024-11-10 00:00:00,24.0,25.17,-91.49,995.5,52.0,39.74687957763672,118.2686538696289,95.99928283691406,60.0334358215332,93.09945678710938,37.058837890625,30.04269218444824,19.57567024230957,27.83143615722656,1.230698585510254,0.0,0.0,0.5041564702987671
2024-11-09,AL182024,4.0,2024-11-10 06:00:00,30.0,25.4,-91.88,994.9,49.0,82.94229125976562,131.3174591064453,126.0879898071289,106.13851165771484,109.74736785888672,0.0,0.0,0.0,0.0,0.2103466987609863,0.034590158611536,0.0,0.0267393328249454
2024-11-09,AL182024,4.0,2024-11-10 12:00:00,36.0,25.63,-91.93,1000.7,42.1,44.39081954956055,90.5691375732422,70.6167221069336,39.44156265258789,65.33222961425781,19.828598022460938,15.826146125793455,10.592527389526367,14.372052192687988,0.0,0.0,0.0,0.0
2024-11-09,AL182024,4.0,2024-11-10 18:00:00,42.0,25.95,-91.61,1002.1,44.9,35.901824951171875,87.55101776123047,63.08185195922852,29.53186416625977,63.11430358886719,11.34042263031006,8.553820610046387,5.77843189239502,7.9943108558654785,0.0,0.0,0.0,0.0129261873662471
2024-11-09,AL182024,4.0,2024-11-11 00:00:00,48.0,26.07,-90.93,1000.8,44.2,50.682762145996094,35.096736907958984,26.719532012939453,6.137392997741699,20.44617462158203,0.7074084877967834,0.339502602815628,0.0,0.0,0.10881819576025,0.0,0.0,0.0394444800913333
2024-11-09,AL182024,4.0,2024-11-11 06:00:00,54.0,25.89,-91.25,1006.5,32.2,71.8482666015625,46.02332305908203,37.25924301147461,25.69140625,34.76041793823242,0.0,0.0598984099924564,0.0,0.0,0.0,0.0569162480533123,0.0040118088945746,0.0071549876593053
2024-11-09,AL182024,4.0,2024-11-11 12:00:00,60.0,26.01,-91.12,1007.7,30.9,123.29522705078124,5.415581703186035,3.520019054412842,0.0,2.4941084384918213,0.3545295894145965,0.1518509238958358,0.0061079645529389,0.0247336514294147,0.0,0.0451667383313179,0.0,0.0
2024-11-09,AL182024,4.0,2024-11-11 18:00:00,66.0,25.66,-90.84,1005.3,28.6,70.17179870605469,3.991235256195069,3.3826191425323486,0.0,2.492748260498047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-09,AL182024,4.0,2024-11-12 00:00:00,72.0,25.14,-90.75,1009.9,21.3,95.47262573242188,0.0,0.0,0.0,0.0,0.1132777333259582,0.4868388473987579,0.271437793970108,0.60042405128479,0.0128954416140913,0.0333167314529418,0.0239488128572702,0.1452522873878479
2024-11-09,AL182024,4.0,2024-11-12 06:00:00,78.0,24.59,-91.23,1007.3,26.7,96.6003189086914,6.188743591308594,5.992918491363525,3.212596893310547,4.08122444152832,0.0750571489334106,0.4284496307373047,0.2099110335111618,0.1615972220897674,0.0739581659436225,0.0,0.0767144858837127,0.1692853271961212
2024-11-09,AL182024,4.0,2024-11-12 12:00:00,84.0,24.25,-91.96,1007.2,27.3,136.8057098388672,4.716803073883057,0.9039299488067628,0.0,2.2414214611053467,0.6315951943397522,0.3881097435951233,0.2340385913848877,0.0039340504445135,0.0204147491604089,0.0670139864087104,0.020996818318963,0.0
2024-11-09,AL182024,4.0,2024-11-12 18:00:00,90.0,24.22,-92.27,1008.2,25.9,98.14885711669922,3.5104427337646484,0.9096084237098694,0.0,2.8024656772613525,0.3315609395503998,0.2389862984418869,0.3334167599678039,0.4016129970550537,0.0394344851374626,0.0,0.0303596891462802,0.1572181135416031
2024-11-09,AL182024,4.0,2024-11-13 00:00:00,96.0,24.07,-93.1,1005.0,29.5,95.79963684082033,9.120057106018066,2.932028293609619,0.0,4.817354202270508,0.5822844505310059,0.2094788700342178,0.328706681728363,0.7593423128128052,0.0175644718110561,0.0,0.0,0.1576546877622604
2024-11-09,AL182024,4.0,2024-11-13 06:00:00,102.0,25.33,-94.66,1003.5,32.9,84.97002410888672,24.52458953857422,14.31680965423584,11.815247535705566,21.34528160095215,0.538022518157959,0.0307762790471315,0.0056342561729252,0.5766298174858093,0.28432697057724,0.0,0.0,0.2706080079078674
2024-11-09,AL182024,4.0,2024-11-13 12:00:00,108.0,25.91,-95.38,1006.0,30.8,132.12063598632812,1.2572648525238037,0.0,0.0,0.0,0.3070742487907409,0.0,0.0,0.1594989895820617,0.11770810931921,0.0463905967772007,0.0,0.1033912822604179
