forecast_time,track_id,ensemble_member,valid_time,lead_time,latitude,longitude,pressure,wind_speed,radius_of_maximum_winds_km,radius_34_knot_winds_ne_km,radius_34_knot_winds_se_km,radius_34_knot_winds_sw_km,radius_34_knot_winds_nw_km,radius_50_knot_winds_ne_km,radius_50_knot_winds_se_km,radius_50_knot_winds_sw_km,radius_50_knot_winds_nw_km,radius_64_knot_winds_ne_km,radius_64_knot_winds_se_km,radius_64_knot_winds_sw_km,radius_64_knot_winds_nw_km
2024-11-05 12:00:00,AL182024,1.0,2024-11-11 12:00:00,144.0,32.98,-83.21,1006.5,22.0,182.8560333251953,0.0,0.0,4.56981897354126,0.0,0.0,0.0,0.1094353720545768,0.0081958509981632,0.0936585888266563,0.0637649372220039,0.0,0.1805144846439361
2024-11-05 12:00:00,AL182024,2.0,2024-11-05 12:00:00,0.0,17.5,-78.3,993.0,50.0,37.03998651744491,166.6799393285021,166.6799393285021,0.0,0.0,37.03998651744491,0.0,0.0,0.0,,,,
2024-11-05 12:00:00,AL182024,2.0,2024-11-05 18:00:00,6.0,18.25,-78.82,991.2,57.1,61.82722473144531,115.23204803466795,94.42106628417967,55.11803817749024,86.19541931152344,33.94811248779297,25.56717872619629,15.325334548950195,24.26323890686035,1.810746431350708,0.1069273576140403,0.0,0.8064632415771484
2024-11-05 12:00:00,AL182024,2.0,2024-11-06 00:00:00,12.0,19.51,-79.89,978.6,76.7,26.609882354736328,128.9776153564453,103.31397247314452,63.50931167602539,97.66454315185548,53.40937805175781,42.226844787597656,27.73743057250977,42.164249420166016,18.09551429748535,13.33305549621582,9.587484359741213,14.462129592895508
2024-11-05 12:00:00,AL182024,2.0,2024-11-06 06:00:00,18.0,20.45,-80.8,977.1,79.4,31.007497787475582,129.83628845214844,105.84395599365234,63.81066131591797,98.55033111572266,50.81170272827149,40.392127990722656,26.75250816345215,40.47809219360352,18.625757217407227,14.365578651428224,10.674149513244627,15.163236618041992
2024-11-05 12:00:00,AL182024,2.0,2024-11-06 12:00:00,24.0,21.2,-81.54,961.5,95.4,22.768648147583008,142.24490356445312,121.46580505371094,85.32112121582031,114.84950256347656,70.88628387451172,59.51640319824219,45.84869384765625,60.80342483520508,38.58697128295898,32.87007141113281,26.58896446228028,33.22919464111328
2024-11-05 12:00:00,AL182024,2.0,2024-11-06 18:00:00,30.0,22.35,-82.39,964.1,93.1,46.57802200317383,126.17345428466795,109.72200775146484,69.57244110107422,100.18395233154295,60.66841506958008,50.26224899291992,35.178016662597656,50.83705139160156,29.0227108001709,23.13642311096192,18.23197555541992,24.256816864013672
2024-11-05 12:00:00,AL182024,2.0,2024-11-07 00:00:00,36.0,23.33,-83.32,980.3,71.7,30.92973518371582,156.05511474609375,130.846435546875,91.11482238769533,128.2850341796875,78.21013641357422,65.42422485351562,47.9030876159668,66.37022399902344,34.74283599853516,28.632781982421875,22.298757553100582,28.9000301361084
2024-11-05 12:00:00,AL182024,2.0,2024-11-07 06:00:00,42.0,23.7,-84.4,972.8,83.1,36.15317153930664,140.21485900878906,110.78201293945312,69.66639709472656,113.53197479248048,66.24446868896484,52.98519515991211,39.76349639892578,55.354759216308594,35.43607711791992,30.409019470214844,23.91377258300781,30.41791343688965
2024-11-05 12:00:00,AL182024,2.0,2024-11-07 12:00:00,48.0,24.22,-85.47,968.0,90.1,31.17571258544922,155.57989501953125,123.30704498291016,78.61395263671875,128.85848999023438,72.22997283935547,56.8524284362793,42.85541915893555,60.68744659423828,37.38405227661133,31.36626625061035,25.29924774169922,32.16353988647461
2024-11-05 12:00:00,AL182024,2.0,2024-11-07 18:00:00,54.0,24.66,-86.5,971.0,87.3,44.43326950073242,146.93380737304688,117.22796630859376,84.4115982055664,126.27024841308594,72.34017944335938,59.08820343017578,45.72406768798828,63.700660705566406,37.23223114013672,31.62843894958496,25.394546508789062,32.18879699707031
2024-11-05 12:00:00,AL182024,2.0,2024-11-08 00:00:00,60.0,24.52,-87.39,960.3,99.1,27.11189842224121,164.2401123046875,134.27369689941406,94.66590118408205,139.51182556152344,76.26493072509766,63.09742736816406,49.55110168457031,65.50125122070312,38.62680435180664,32.826637268066406,27.345632553100582,33.66496276855469
2024-11-05 12:00:00,AL182024,2.0,2024-11-08 06:00:00,66.0,24.44,-88.57,973.0,83.2,46.28829574584961,169.79991149902344,144.0481414794922,113.04012298583984,151.26661682128906,67.13302612304688,54.1251220703125,42.90736770629883,59.86638641357422,36.79977798461914,31.640443801879883,26.10350799560547,32.36725234985352
2024-11-05 12:00:00,AL182024,2.0,2024-11-08 12:00:00,72.0,24.54,-89.02,978.0,78.5,22.54218292236328,168.791015625,133.86111450195312,97.5704116821289,143.4818115234375,85.02424621582031,70.58385467529297,53.359954833984375,72.95124816894531,39.30668640136719,33.20182037353516,26.43971824645996,33.32872009277344
2024-11-05 12:00:00,AL182024,2.0,2024-11-08 18:00:00,78.0,25.41,-89.8,974.2,83.9,33.227806091308594,131.24307250976562,106.98263549804688,65.05386352539062,104.72177124023438,63.10980224609375,51.37575912475586,38.23766326904297,53.26561737060547,33.22199630737305,28.157751083374023,22.32624626159668,28.34710502624512
2024-11-05 12:00:00,AL182024,2.0,2024-11-09 00:00:00,84.0,25.71,-90.19,975.5,78.7,35.6224250793457,130.11009216308594,110.23514556884766,75.84557342529297,106.28797149658205,59.63452911376953,50.41025161743164,39.4233627319336,50.51513671875,28.63565254211425,25.078706741333008,20.397106170654297,24.867490768432617
2024-11-05 12:00:00,AL182024,2.0,2024-11-09 06:00:00,90.0,25.96,-90.64,985.1,65.3,21.77515411376953,116.2510986328125,105.14241027832033,73.80561828613281,97.84347534179688,47.92141342163086,40.78099822998047,30.94141387939453,40.31935501098633,19.96600341796875,16.727622985839844,13.547832489013672,16.650062561035156
2024-11-05 12:00:00,AL182024,2.0,2024-11-09 12:00:00,96.0,26.64,-90.83,982.7,68.9,43.56338119506836,138.97520446777344,121.39581298828124,85.41983032226562,111.9648895263672,67.21532440185547,56.69094467163086,41.19705581665039,55.244930267333984,24.8215560913086,20.21684837341309,15.740896224975586,20.21776390075684
2024-11-05 12:00:00,AL182024,2.0,2024-11-09 18:00:00,102.0,26.92,-90.69,980.3,76.3,42.88859176635742,125.59453582763672,104.99117279052734,69.85179138183594,98.78567504882812,58.3984489440918,48.8743896484375,35.80922317504883,48.74652099609375,26.273218154907227,21.75566673278809,17.406627655029297,21.99446678161621
2024-11-05 12:00:00,AL182024,2.0,2024-11-10 00:00:00,108.0,27.84,-90.52,988.4,64.1,46.68695831298828,116.09020233154295,98.02591705322266,54.53742599487305,83.18419647216797,35.85152816772461,28.53588485717773,16.972749710083008,25.574012756347656,3.248755693435669,1.1997779607772827,0.0,1.8911895751953125
2024-11-05 12:00:00,AL182024,2.0,2024-11-10 06:00:00,114.0,28.28,-90.74,996.5,52.3,37.607521057128906,226.5669860839844,195.67428588867188,151.52647399902344,189.3749847412109,99.56086730957033,87.68585205078125,63.42839431762695,81.03126525878906,12.611908912658691,7.654379844665527,4.870612621307373,8.863945960998535
2024-11-05 12:00:00,AL182024,2.0,2024-11-10 12:00:00,120.0,28.65,-90.32,999.8,43.6,94.51239776611328,154.2045135498047,127.730224609375,78.9758071899414,114.17251586914062,38.64847183227539,34.483890533447266,26.13901710510254,29.242753982543945,0.0,0.0,0.0,0.0
2024-11-05 12:00:00,AL182024,2.0,2024-11-10 18:00:00,126.0,28.25,-90.12,999.7,43.2,129.51515197753906,80.28715515136719,72.82846069335938,54.53559112548828,66.34074401855469,0.0,0.0,0.1513044685125351,0.0,0.0,0.0,0.1081029698252677,0.0434574335813522
2024-11-05 12:00:00,AL182024,2.0,2024-11-11 00:00:00,132.0,28.11,-89.3,1001.5,36.9,128.1140899658203,1.1860952377319336,3.039548873901367,2.22601056098938,0.4803211092948913,0.0,0.0,0.4080387055873871,0.0,0.0,0.0,0.0,0.0
2024-11-05 12:00:00,AL182024,2.0,2024-11-11 06:00:00,138.0,27.85,-89.01,1004.9,32.7,146.34036254882812,53.12723159790039,53.38873291015625,49.70437240600586,46.119422912597656,0.0,0.0,0.1121697425842285,0.0,0.0,0.031840480864048,0.0678619071841239,0.0
2024-11-05 12:00:00,AL182024,2.0,2024-11-11 12:00:00,144.0,27.36,-88.93,1007.8,29.8,114.05496978759766,7.766818046569824,5.095697402954102,0.9291033148765564,4.765417575836182,0.1733194440603256,0.1211490631103515,0.1092651560902595,0.0,0.0,0.0661477521061897,0.0716690123081207,0.0
2024-11-05 12:00:00,AL182024,2.0,2024-11-11 18:00:00,150.0,26.93,-88.83,1006.5,31.1,60.46908187866211,3.121047258377075,0.9448376893997192,0.0,3.908279657363892,0.0,0.0059068356640636,0.401211529970169,0.3144070506095886,0.0,0.0,0.0,0.0
2024-11-05 12:00:00,AL182024,2.0,2024-11-12 00:00:00,156.0,26.52,-89.02,1006.9,29.0,47.37004470825195,4.595746040344238,1.3322840929031372,0.0,4.798160076141357,0.0,0.0,0.0,0.0907180905342102,0.0,0.0,0.0055215437896549,0.0
2024-11-05 12:00:00,AL182024,2.0,2024-11-12 06:00:00,162.0,25.97,-89.75,1006.0,30.7,126.16986083984376,12.476765632629396,10.446330070495604,10.642000198364258,11.646265029907228,0.0,0.1242888867855072,0.1003152877092361,0.0,0.0,0.0211624819785356,0.0271770413964986,0.0475377738475799
2024-11-05 12:00:00,AL182024,2.0,2024-11-12 12:00:00,168.0,26.08,-91.09,1008.1,25.0,139.51475524902344,0.0,0.0,0.0,0.1246786266565322,0.0996451303362846,0.0,0.0489564910531044,0.0,0.0,0.0,0.0,0.0
2024-11-05 12:00:00,AL182024,2.0,2024-11-12 18:00:00,174.0,26.12,-91.84,1007.1,26.7,121.90633392333984,0.0,0.0,0.0,0.0,0.1524323374032974,0.0,0.0641167983412742,0.1372021585702896,0.0,0.0,0.0,0.0
2024-11-05 12:00:00,AL182024,2.0,2024-11-13 00:00:00,180.0,26.62,-91.8,1004.1,30.9,62.4561653137207,3.105487585067749,0.96340411901474,0.0,0.0,0.0,0.3075738251209259,0.1221715286374092,0.0,0.054224245250225,0.0053094285540282,0.0,0.0183271877467632
2024-11-05 12:00:00,AL182024,2.0,2024-11-13 06:00:00,186.0,27.82,-91.91,1006.4,27.6,80.736328125,7.52224063873291,7.853171825408935,6.157659530639648,5.382500648498535,0.0,0.3045695722103119,0.0,0.0,0.0320902690291404,0.0765695199370384,0.0742991790175437,0.085061565041542
2024-11-05 12:00:00,AL182024,2.0,2024-11-13 12:00:00,192.0,28.87,-92.0,1004.9,31.1,76.07324981689453,9.533157348632812,8.555634498596191,0.0,0.0482416152954101,0.2385722994804382,0.5706995129585266,0.0,0.0,0.1658573299646377,0.0968294367194175,0.0001726615591906,0.0
2024-11-05 12:00:00,AL182024,2.0,2024-11-13 18:00:00,198.0,31.07,-91.75,1004.6,28.6,63.8551139831543,12.04338836669922,5.852020740509033,5.01009464263916,1.8837696313858032,0.7487972974777222,0.6536849737167358,0.4183033108711242,0.5017650127410889,0.1389604210853576,0.0,0.1707176566123962,0.0685289874672889
2024-11-05 12:00:00,AL182024,3.0,2024-11-05 12:00:00,0.0,17.5,-78.3,993.0,50.0,37.03998651744491,166.6799393285021,166.6799393285021,0.0,0.0,37.03998651744491,0.0,0.0,0.0,,,,
2024-11-05 12:00:00,AL182024,3.0,2024-11-05 18:00:00,6.0,18.49,-78.95,992.6,52.9,40.039886474609375,77.54021453857422,59.68119430541992,31.60370826721192,54.71350860595703,21.01548767089844,15.380836486816406,8.86245059967041,14.57162380218506,0.8155748844146729,0.0,0.0,0.31437748670578
2024-11-05 12:00:00,AL182024,3.0,2024-11-06 00:00:00,12.0,19.28,-79.75,966.2,90.5,25.72963523864746,157.69908142089844,135.53143310546875,90.2812957763672,127.0925750732422,63.65835189819336,52.11421585083008,37.43422317504883,51.394187927246094,26.900842666625977,21.80935478210449,17.404396057128906,22.5872859954834
2024-11-05 12:00:00,AL182024,3.0,2024-11-06 06:00:00,18.0,20.52,-80.73,963.0,97.5,21.98506164550781,158.5303192138672,132.1693572998047,98.8094253540039,132.64202880859375,71.49642944335938,59.44641876220703,44.99515151977539,62.37390899658203,39.70223617553711,33.17548370361328,27.089698791503903,34.06744766235352
