forecast_time,track_id,ensemble_member,valid_time,lead_time,latitude,longitude,pressure,wind_speed,radius_of_maximum_winds_km,radius_34_knot_winds_ne_km,radius_34_knot_winds_se_km,radius_34_knot_winds_sw_km,radius_34_knot_winds_nw_km,radius_50_knot_winds_ne_km,radius_50_knot_winds_se_km,radius_50_knot_winds_sw_km,radius_50_knot_winds_nw_km,radius_64_knot_winds_ne_km,radius_64_knot_winds_se_km,radius_64_knot_winds_sw_km,radius_64_knot_winds_nw_km
2024-11-04 12:00:00,AL182024,40.0,2024-11-09 18:00:00,126.0,28.78,-87.76,1003.7,34.6,77.3446044921875,40.99989318847656,31.16015625,20.412860870361328,29.18387031555176,0.0,0.0,0.0,0.0,0.066366821527481,0.2230902761220932,0.0674039497971534,0.0887387618422508
2024-11-04 12:00:00,AL182024,40.0,2024-11-10 00:00:00,132.0,29.71,-87.65,1002.5,36.8,110.59938049316406,39.55327987670898,30.10281753540039,17.444042205810547,26.47903633117676,0.0072923265397548,0.0,0.0,0.0,0.0,0.0941089168190956,0.0340534634888172,0.0492652058601379
2024-11-04 12:00:00,AL182024,40.0,2024-11-10 06:00:00,138.0,30.8,-86.89,1006.9,31.6,138.93577575683594,6.844394207000732,5.12791633605957,0.0,0.0,0.3502278327941894,0.3475030958652496,0.0,0.1534783393144607,0.0,0.0,0.0,0.0
2024-11-04 12:00:00,AL182024,40.0,2024-11-10 12:00:00,144.0,32.29,-86.12,1006.2,24.6,63.74074935913086,1.7572174072265625,4.293004512786865,0.0,0.0,0.032125037163496,0.7082176208496094,0.0,0.0,0.1299520432949066,0.1701400429010391,0.0,0.0
2024-11-04 12:00:00,AL182024,40.0,2024-11-10 18:00:00,150.0,33.99,-83.27,1004.7,25.2,72.36079406738281,13.904655456542969,10.842046737670898,3.1839823722839355,6.742274284362793,0.0,0.0,0.0,0.0,0.0,0.132286861538887,0.0,0.0306446626782417
2024-11-04 12:00:00,AL182024,41.0,2024-11-04 12:00:00,0.0,14.8,-76.6,1003.0,30.0,129.6399528110572,,,,,,,,,,,,
2024-11-04 12:00:00,AL182024,41.0,2024-11-04 18:00:00,6.0,15.07,-76.66,1000.4,36.8,61.98106002807617,32.31557846069336,26.919017791748047,12.591355323791504,21.32781791687012,0.2345687001943588,0.0,0.0,0.0,0.1624947935342788,0.0,0.012916624546051,0.0
2024-11-04 12:00:00,AL182024,41.0,2024-11-05 00:00:00,12.0,16.01,-77.13,1001.2,40.3,101.618896484375,54.187049865722656,46.41982269287109,26.21006965637207,37.26628112792969,0.375906229019165,0.0,0.0,0.0,0.1415849030017852,0.027961928397417,0.0090210493654012,0.0982078984379768
2024-11-04 12:00:00,AL182024,41.0,2024-11-05 06:00:00,18.0,16.84,-77.61,994.8,50.2,62.09115982055664,96.53272247314452,88.60787963867188,55.21896362304688,74.94236755371094,9.36416721343994,7.488457679748535,2.932751178741455,5.629177570343018,0.1726259738206863,0.0,0.0,0.0
2024-11-04 12:00:00,AL182024,41.0,2024-11-05 12:00:00,24.0,17.59,-78.42,996.9,49.7,49.64236831665039,83.26544189453125,72.73556518554688,38.38615036010742,60.03423690795898,6.361666202545166,4.931730270385742,0.6999775171279907,3.354941844940185,0.2013292610645294,0.0,0.0,0.0
2024-11-04 12:00:00,AL182024,41.0,2024-11-05 18:00:00,30.0,18.86,-79.33,984.0,65.9,25.29275131225586,142.4246826171875,120.0076675415039,76.9288330078125,115.03055572509766,70.02410888671875,56.682861328125,41.04212951660156,56.90060424804688,21.83810806274414,17.07911491394043,12.518230438232422,18.09249496459961
2024-11-04 12:00:00,AL182024,41.0,2024-11-06 00:00:00,36.0,19.42,-80.1,984.7,68.7,50.08579254150391,117.99929809570312,99.55416870117188,58.23643112182617,91.81970977783205,47.4107666015625,36.308406829833984,23.125534057617188,36.48191452026367,8.55834674835205,5.00180196762085,2.680288076400757,6.861752986907959
2024-11-04 12:00:00,AL182024,41.0,2024-11-06 06:00:00,42.0,19.95,-81.04,982.6,72.4,46.004371643066406,116.51805114746094,95.36339569091795,56.91655731201172,91.34957122802734,44.57594299316406,32.88058853149414,21.213855743408203,34.19527816772461,9.753570556640623,5.780502796173096,3.333289861679077,7.917197227478027
2024-11-04 12:00:00,AL182024,41.0,2024-11-06 12:00:00,48.0,20.74,-81.65,984.2,68.9,49.04489135742188,122.99237823486328,106.7694854736328,59.5185546875,92.24317169189452,28.176464080810547,21.963109970092773,11.571011543273926,19.334362030029297,1.2330211400985718,0.0,0.0,0.8176409006118774
